"assetid","estimated_scope_1_emissions"
20452,770293.3125
20452,10667.0682316405
20454,26823.0637741216
20454,97218.9609375
20456,107401.939704196
20457,22836.85546875
20458,1805.33068847656
20460,7856.369140625
20464,28683.998046875
20469,2229.73852539062
20475,199498.796875
20479,8340
20480,18257.986328125
20481,150558.28125
20482,268714.5
20486,298089.6875
20488,5151.94189453125
20489,161.63346862793
20491,159471.5
20493,NULL
20498,39
20499,41267.90234375
20500,3831201.17878695
20502,2431.24609375
20505,257972.390818432
20507,3291.64208984375
20509,172972.609375
20512,28085.8125
20514,10303.5009765625
20515,294120.0625
20517,153361.171875
20519,55909.4140625
20520,133794
20523,43219.70703125
20524,291650.25
20526,67755.7109375
20527,4583.806640625
20528,194011.515625
20535,19048.828125
20536,78420.453125
20537,10333897.61605
20539,35685.2890625
20541,632.550964355469
20546,1357.79553222656
20548,15992.6195456755
20551,382110.875
20552,2354.5498046875
20554,821851.25
20555,26711.5234375
20558,19544
20559,1082.85119628906
20562,83017.1875
20563,35077
20565,60252.0165126841
20567,7827.482421875
20569,22436.041015625
20570,48896.4296875
20571,611
20572,62203.125
20574,886.6
20575,502
20576,289.35546875
20579,12814796
20580,116302.296875
20581,870.322509765625
20582,1450.1298828125
20583,44842.28125
20584,13050
20585,104246.2109375
20587,1005349.9375
20588,NULL
20589,122339.7734375
20590,4263.42670383888
20592,1082.85119628906
20593,135.808898605358
20593,26504.75390625
20594,22436.041015625
20595,36896.80078125
20598,12814796
20599,53139.796875
20600,5455.5419921875
20601,298087.5
20605,291317.53125
20606,7704277.5
20608,12814796
20609,55341.5
20610,291376.59375
20616,28305.76171875
20617,66026.953125
20619,38055.91796875
20622,1632
20624,3537112.5
20627,8992242
20628,12814796
20629,24441.259765625
20631,89.9875298561351
20632,28077.53125
20634,71613.7421875
20635,29613.0390625
20636,1781.79724121094
20637,15974.5517578125
20639,115814.546875
20641,3172.87133789062
20643,4586.99462890625
20645,31017.2265625
20646,27110.3490753644
20647,55690.4921875
20650,2354.5498046875
20654,31705.171875
20655,18442.02734375
20656,289775.46875
20658,58072
20660,NULL
20661,2588.54833984375
20662,93680.109375
20663,4962.13037109375
20665,36769.03515625
20667,7703.61865234375
20671,59424.74609375
20672,239678.578125
20673,2589274.10177614
20674,5026285.5
20675,12814796
20676,53911.30859375
20679,721.187108917199
20680,14012.708984375
20682,194581.203125
20683,12814796
20685,7716.39404296875
20686,4276.57568359375
20688,55060.3828125
20689,13033.8427734375
20691,76574.1953125
20692,263.112701416016
20696,18257.986328125
20697,93680.109375
20698,2893.24560546875
20700,27842.39453125
20703,72668.421875
20704,8314.4384765625
20705,2382.16821289062
20709,313.72705078125
20710,2718.42993164062
20715,18187.396484375
20717,291613.84375
20719,177922.484375
20722,298089.71875
20725,NULL
20728,18393.748046875
20730,22436.041015625
20732,205012.875
20733,182.712020874023
20734,10569952
20735,4594.38330078125
20736,363.458404541016
20737,9541.3662109375
20738,2495463.5
20741,808.970092773438
20742,7703.2255859375
20745,291326.9375
20748,3294.19165039062
20749,59155.73046875
20750,5027.1298828125
20751,12814796
20752,22436.041015625
20754,22436.041015625
20755,2259.42944335938
20756,281.313018798828
20757,105829.3828125
20759,146
20762,120038.28125
20763,67295.703125
20764,3940063
20767,55750.34765625
20768,43422.6875
20770,47241.0703125
20772,3710.85766601562
20774,159507
20775,43244.44140625
20777,43768
20778,21374.326171875
20779,103551.4140625
20780,1187665.75
20785,548.503967285156
20786,6697.0927734375
20787,28291.72265625
20788,78638.859375
20789,291326.9375
20790,548.715293313534
20794,7739.474609375
20796,1183.92553710938
20798,62453.5234375
20800,54668.921875
20801,2799.48754882812
20802,93680.109375
20803,291613.84375
20804,50022.4765625
20804,71726
20806,107582.140625
20807,3480.82202148438
20808,1587.14184570312
20810,43325.2890625
20813,349895.644764005
20815,24720.875
20819,12271.158203125
20826,7641.0830078125
20828,0
20830,1979.90307617188
20831,6031.55029296875
20832,52000
20834,2843.49829101562
20835,164753.21875
20836,10481.93359375
20837,291663.375
20838,111429.3515625
20839,1091866.625
20842,37734.68359375
20843,135.969060052219
20844,36187
20845,10277
20847,270
20848,5764.7861328125
20849,58904.7734375
20851,32176
20852,14205.16796875
20855,52675.4609375
20856,3316.82080078125
20859,40000
20860,298.403991699219
20861,37911.02734375
20862,11337
20863,84931.65625
20866,155.498291015625
20872,196135.28125
20873,46.9
20874,636.437255859375
20878,780
20879,158919.359375
20883,NULL
20885,18845.05859375
20887,8707.81640625
20892,92555.90625
20898,9041073.38355049
20899,24223.94140625
20900,1114000
20901,928000
20902,260938.734375
20903,13579.115234375
20905,1082.85119628906
20908,16266.841796875
20909,13537.318359375
20910,2405.02124023438
20912,115.893486022949
20913,156.228408813477
20917,1855941.75
20920,13536.9697265625
20921,62219.9296875
20924,27049.66015625
20925,1796460
20926,10628.83984375
20930,540608.4375
20934,1163550
20936,11792721.710552
20937,46581.77734375
20940,29591.9128661661
20942,13537.6640625
20943,65071.87
20944,313273.820036355
20948,4334532.06676753
20949,4569
20950,10003673.71
20951,3156
20952,10961.65234375
20953,14197.47
20958,17042
20964,2202742.25923463
20965,3822.83234836703
20966,2090
20967,4600.4169921875
20967,2502.45561110119
20968,1023206.9375
20969,761282.771487657
20972,5620.35546875
20976,448399.875
20978,25330.830078125
20979,679.640400469202
20981,76191.1796875
21004,53844.7719466121
21006,369578.28125
21012,85736.375
21014,486390.375
21017,60826.67578125
21022,168748.84375
21024,2565.39379882812
21028,183413.71875
21029,13023.111328125
21033,21538.7890625
21038,181347.859375
21045,49786.8359375
21046,1683926.625
21047,4781.5546875
21050,108478.9375
21051,2030.11108398438
21054,906724.9375
21056,188484.25
21057,203803.640625
21058,714486.9375
21060,5191.4248046875
21061,203904.6875
21067,24719.16796875
21073,2956.55029296875
21074,90367.0390625
21083,18030.67578125
21084,8183708.5
21088,2339.53149414062
21089,133382
21091,262515.34375
21093,392972.6875
21098,10490.1318359375
21099,112907.4609375
21100,197232.09375
21101,14361.505859375
21102,16302.224609375
21103,1855941.75
21107,164183.078125
21111,270692.5625
21112,116283.3046875
21113,63561.73046875
21119,4583.40491785293
21122,1243494.375
21126,183812.078125
21127,13774.080078125
21129,165388.71875
21130,216322.828125
21132,38046.1171875
21133,1440.16625976562
21134,291326.96875
21139,18533.087890625
21140,169089.140625
21141,25055.884765625
21145,6932.16821444103
21147,1082.85119628906
21148,17833.935546875
21161,13536.736328125
21164,4854.58544921875
21165,NULL
21166,185623.6875
21167,1353.51000976562
21169,232608
21171,31869.845703125
21172,1535.34545898438
21173,567664.125
21174,26431.03515625
21175,73616.6875
21176,15406.625
21178,59168.53515625
21179,97425.234375
21181,62447.765625
21182,62264.04296875
21184,64090.08203125
21185,4125.91162109375
21186,18757.177734375
21188,13335.8818359375
21191,870.322509765625
21192,904.420837402344
21193,291376.46875
21194,58913.6171875
21195,291650.25
21197,1726.938
21198,2354.5498046875
21201,2354.5498046875
21202,68372.2109375
21204,129890.359375
21206,93680.109375
21208,NULL
21210,15529.18359375
21215,2102.60913085938
21219,244984.671875
21221,2354.5498046875
21223,500683.34375
21224,291613.84375
21225,291361.40625
21226,148.392807006836
21227,291613.84375
21230,12814796
21233,23139.375
21234,291376.46875
21235,238879.932116865
21237,3949.40464895636
21238,127.910605348532
21239,3909.71606445312
21240,3920887.25
21242,790193.9375
21245,3.37283169015465
21247,9809.67843631778
21249,4762
21250,1556.66064453125
21251,163107.40625
21254,206267.78125
21256,2817.9423828125
21260,251408
21261,856.155944824219
21262,98829.6796875
21264,1454.0771484375
21266,61.4923378350011
21267,309.171944035346
21270,8197.462890625
21271,24379.208984375
21272,1140.99377441406
21274,39720.7734375
21275,572.934875488281
21276,18257.986328125
21280,12814662
21281,164876.40625
21283,37543.296875
21284,2304969.5
21285,2308935
21286,79959.234375
21287,3452.8515625
21289,267883.90625
21290,42936
21291,871.498840332031
21292,984.528930664062
21294,2354.5498046875
21295,63862.421875
21296,41559.4609375
21297,37151.4609375
21299,3421.58442344891
21300,1569284.76237879
21301,211.074172973633
21303,772640.6875
21304,73013.5625
21305,24087.650390625
21306,60653.1015625
21308,22454.498046875
21309,219.928985595703
21310,7703.61865234375
21312,134060
21317,4456.19140625
21334,1841694.49257956
21353,71953.5703125
21355,99916.8046875
21368,57973.19140625
21402,291613.96875
21403,55119.40234375
21417,101349.375
21422,10056.2080078125
21425,107959.421875
21442,17259.267578125
21464,62657.8515625
21467,1079.69873046875
21480,1762043.875
21481,2364.6552734375
21486,2354.5498046875
21496,10415721.0900539
21497,1043307.4375
21501,51723.96484375
21507,1079.69873046875
21520,15636.76953125
21527,1315964.375
21528,599602.0625
21531,5974
21537,15245
21545,142056.546875
21546,140461.921875
21554,4888.99132339314
21565,121872.4921875
21567,29604.7890625
21575,870.322509765625
21576,279670.875
21577,246423.421875
21579,15406.625
21581,2632.66772460938
21582,298089.6875
21606,1671.50891113281
21615,163766.28125
21622,291663.375
21625,69145.203125
21627,62383.30078125
21630,612504.3125
21637,4583.806640625
21638,291663.375
21641,18465.630859375
21644,658248.625
21648,138338.6875
21652,291663.375
21653,31527.04296875
21656,14310.6298828125
21664,22436.041015625
21666,15345.51171875
21670,13537.6640625
21677,169458.734375
21680,22886.65234375
21685,138687.484375
21697,68100.5546875
21699,32212.822265625
21700,4975.50048828125
21702,4709.86328125
21706,291613.84375
21707,32383.578125
21708,136682.609375
21723,291663.375
21732,16390.154296875
21733,953404.125
21739,268238.71875
21744,55634.71484375
21748,64451.3046875
21762,24684.09765625
21767,100917.0625
21781,1575.00012207031
21784,63862.421875
21788,37681.33984375
21792,291613.84375
21797,1081.50842285156
21798,173065.890625
21802,158093.09375
21806,40011.65625
21819,147125.875
21827,163611.234375
21830,17135.876953125
21835,612504.3125
21838,4645793.5
21845,139605.109375
21863,1705.86779785156
21871,62265.70703125
21878,52746.01171875
21894,4338413
21897,59809.67578125
21900,75140.0390625
21909,86633.6171875
21913,142372.0625
21914,174752.984375
21921,27609.958984375
21926,140774.0625
21929,84859.296875
21930,4975.50048828125
21936,10332.259765625
21942,1976.70239257812
21943,14980.75390625
21944,3909.71606445312
21945,1758207.375
21948,2789.35278320312
21950,63862.421875
21955,105621.8359375
21970,658248.625
21972,NULL
21974,4628.56494140625
21979,18822.462890625
21981,53296.7734375
21987,36598
21991,198173.484375
21996,7856.76220703125
21999,80688.15625
22005,3558.58325195312
22006,111364.53125
22008,75242.2265625
22009,180439.9375
22011,6550.47216796875
22020,961565
22034,3909.71606445312
22040,291238.375
22042,64090.08203125
22053,3398.8037109375
22055,15406.625
22078,4716.76904296875
22084,1326057.25
22096,149947.890625
22102,49838.5234375
22109,61163.3515625
22118,15406.625
22131,17348.0546875
22136,388097.84375
22142,28659.49609375
22155,4604623
22157,126955.734375
22162,34042.19140625
22163,1671.50891113281
22167,29431.841796875
22171,166933
22176,1247947.375
22178,3644933.75
22182,600.717041015625
22185,71795.6484375
22186,393924.65625
22187,119358.9296875
22188,3186.2412109375
22189,39394.80078125
22192,393924.65625
22193,10188.7626953125
22195,6473.8447265625
22211,61421.9453125
22213,224029.78125
22214,174074.03125
22215,119731.484375
22216,916868.6875
22225,737026.8125
22229,10694.9755859375
22230,23118.01953125
22232,9276.7744140625
22233,321764.6875
22245,291238.375
22248,7856.76220703125
22251,564868.125
22252,28712.7578125
22253,4365.52392578125
22265,36517.6796875
22267,159335.703125
22268,49691.375
22269,65073.0703125
22270,30174.744140625
22273,5767.162109375
22278,10282.2109375
22279,176316.453125
22283,71795.6484375
22284,54530.76953125
22285,174559.453125
22286,63060.59375
22289,11092.3955078125
22294,23897.9921875
22296,43645.84375
22297,213.200866699219
22299,21827.44921875
22304,140041.375
22306,71795.6484375
22308,71795.6484375
22310,28608.046875
22321,730057.875
22325,10306734
22326,30188.984375
22328,29142.759765625
22330,730057.875
22334,30174.744140625
22335,9050.0205078125
22338,30283.63671875
22339,155.498291015625
22341,24776.669921875
22346,22655.751953125
22351,65073.0703125
22352,35622.05859375
22354,71795.6484375
22355,8373.1416015625
22362,40166.59765625
22365,737026.8125
22367,28659.49609375
22371,71795.6484375
22372,27819.40625
22378,1019.67706298828
22380,18320.9140625
22383,1684.09313964844
22388,436024.75
22390,159335.703125
22391,291238.5
22393,27129.837890625
22397,94537.65625
22398,6415.869140625
22403,1278.35534667969
22408,1828236.5
22421,28688.861328125
22424,638206.5625
22426,737026.8125
22428,393924.65625
22429,71795.6484375
22431,74489.546875
22432,1019.67706298828
22433,30181.287109375
22436,737026.8125
22439,5151.94189453125
22440,35624.77734375
22441,291663.40625
22448,7615.818359375
22449,2712.15380859375
22451,71795.6484375
22455,7886.9306640625
22458,15406.625
22459,1833292.375
22464,31869.845703125
22466,50088.79296875
22468,413987.59375
22476,1671.50891113281
22480,31869.845703125
22481,129178.359375
22482,10306734
22487,291376.59375
22494,111249.234375
22495,150397.34375
22498,2099256.75
22499,32788.81640625
22502,178527.375
22505,30106.7890625
22506,737042.5
22508,93680.109375
22510,176490.140625
22511,2315.7998046875
22512,2718.42993164062
22513,13975.861328125
22519,388097.84375
22521,71795.6484375
22523,111396.203125
22524,31019.66796875
22525,2354.5498046875
22528,162027.984375
22532,31127.65234375
22539,93680.109375
22540,44779.9296875
22541,737026.8125
22543,399244.4375
22545,65073.0703125
22554,13072.326171875
22555,350107.09375
22564,427705
22566,55958.61328125
22569,57930.8046875
22570,291361.4375
22571,13129.2578125
22574,71795.6484375
22580,10969.1982421875
22582,288995.96875
22590,2718.42993164062
22592,211483.8125
22595,24776.669921875
22602,32576.484375
22606,60624.71484375
22607,11627.3359375
22608,870.322509765625
22609,13416.255859375
22611,63060.59375
22612,155.498291015625
22614,245413.578125
22620,50043.45703125
22623,65073.0703125
22625,9298.2880859375
22630,291663.40625
22634,150529.515625
22636,13774.080078125
22647,71795.6484375
22648,380648
22649,730057.875
22650,56927.390625
22651,13272.306640625
22655,56857.24609375
22658,4130.02001953125
22662,737026.8125
22665,201324.3125
22668,7946.97314453125
22669,50088.79296875
22671,730057.875
22676,23229.529296875
22678,3186.2412109375
22680,220602.390625
22681,27819.40625
22684,251294.09375
22685,37166.9453125
22695,398404.59375
22696,1705.86779785156
22698,31869.845703125
22704,9919.802734375
22705,36536.390625
22713,3186.2412109375
22714,72222.71875
22725,NULL
22728,737026.8125
22731,71795.6484375
22736,61653.30859375
22740,737026.8125
22741,71795.6484375
22744,298.403991699219
22747,1573.08703613281
22748,124178.0859375
22753,388097.84375
22754,27106.22265625
22759,45818.1171875
22765,2718.42993164062
22771,65073.0703125
22775,49691.375
22777,737026.8125
22779,686443.0625
22780,245079.328125
22781,50088.79296875
22784,730057.875
22791,30174.744140625
22798,54072.90625
22803,2154.12280273438
22804,36534.62109375
22809,71795.6484375
22810,50088.79296875
22814,34228.08984375
22815,40758.890625
22817,150494.8125
22822,62090.58203125
22823,22652.943359375
22826,664422.875
22830,9919.802734375
22831,65073.0703125
22835,571797.9375
22837,16457.779296875
22840,1193839.5
22842,29940.765625
22845,194809.71875
22847,162153.578125
22850,396829.9375
22851,329540.4375
22852,17285.60546875
22854,723856.8125
22855,730057.875
22861,298089.6875
22865,10723.703125
22871,35636.9921875
22872,4850.478515625
22874,30207.779296875
22889,2354.5498046875
22890,73830.3515625
22892,28608.046875
22893,9050.0205078125
22896,2354.5498046875
22901,439196.375
22904,71795.6484375
22908,291326.9375
22911,31869.845703125
22912,9919.802734375
22913,183798.84375
22916,131686.09375
22920,291326.9375
22921,30271.208984375
22925,63060.59375
22926,12835.7802734375
22927,5075.82958984375
22930,9028.0546875
22931,1705.86779785156
22935,65073.0703125
22938,63060.59375
22939,305464.0625
22944,737026.8125
22951,31869.845703125
22955,393924.65625
22958,730057.875
22959,4716.76904296875
22960,49965.59375
22964,393924.65625
22965,291326.96875
22966,62090.58203125
22972,117710.8671875
22975,7807.544921875
22978,97425.234375
22981,30111.25390625
22983,189697.328125
22984,319541.6875
22986,215577.828125
22988,380876.46875
22996,139637.015625
22999,58874.53515625
23015,1422319.375
23024,277083.78125
23025,52729.3046875
23026,121054.609375
23029,161592.5625
23031,4975.50048828125
23033,1019.67706298828
23037,32602.21875
23043,1573.08703613281
23044,10694.9755859375
23045,29940.765625
23046,41565.41796875
23047,7599662
23050,375065.46875
23058,291312.0625
23062,31019.66796875
23064,53922.95703125
23066,71795.6484375
23075,1082.85119628906
23076,21114.37109375
23077,65073.0703125
23080,71795.6484375
23088,44779.9296875
23089,74364.1484375
23090,1516.23754882812
23093,141417.75
23094,31404.03515625
23100,5055000.5
23103,291326.96875
23105,45278.55859375
23107,10694.9755859375
23109,13664.1376953125
23114,730057.875
23121,50786.1875
23123,197055.546875
23124,120229.4921875
23125,3725.541015625
23126,30210.845703125
23127,12310.01171875
23128,117195.109375
23132,133814.5625
23134,17556.3828125
23136,3075.66772460938
23142,62130
23143,372225.21875
23144,36534.62109375
23145,151198.625
23147,31869.845703125
23148,737026.8125
23149,31021.70703125
23150,291238.375
23151,10865.6416015625
23154,1301623.875
23156,31869.845703125
23163,63186.9375
23168,73620.0234375
23169,870.322509765625
23170,53367.58203125
23180,1671.50891113281
23181,372233.4375
23182,298156.71875
23186,77725.125
23189,397518.875
23192,190161.171875
23198,2799.48754882812
23200,180765.484375
23204,36703.43359375
23205,180795
23211,143903.953125
23218,620.340759277344
23219,62647.91015625
23222,723628.3125
23225,35622.05859375
23231,4962.13037109375
23232,29206.80078125
23233,31869.845703125
23239,588537.1875
23241,24495.53515625
23242,8663.021484375
23243,59619.15625
23259,760552.1875
23262,1958.62744140625
23265,13936.873046875
23267,43934.0546875
23270,27609.958984375
23271,737026.8125
23275,5151.94189453125
23278,14190.1201171875
23279,1082.85119628906
23283,11092.3955078125
23285,1226.6865234375
23286,1566.99987792969
23298,119406.2109375
23303,13528.5126953125
23305,155.498291015625
23310,12972.7255859375
23311,29940.765625
23313,41401.79296875
23322,291302.46875
23326,1079.69873046875
23330,5055000.5
23332,1607.24377441406
23337,407405.4375
23341,1082.85119628906
23348,12833.3037109375
23350,71795.6484375
23355,1566644.875
23356,39855.2578125
23359,4583.806640625
23360,291613.84375
23368,51964.6171875
23369,18460.46875
23370,10694.9755859375
23371,730057.875
23375,72222.71875
23377,31869.845703125
23380,64090.08203125
23381,1019.67706298828
23382,31909.458984375
23383,10306734
23384,383689.75
23385,2733.89501953125
23392,2922.68481445312
23394,960
23395,94540.609375
23397,35622.05859375
23398,62647.91015625
23400,730073.5625
23401,50946.3359375
23403,71795.6484375
23405,55386.9296875
23407,31869.845703125
23409,53092.30078125
23411,254138.90625
23414,2143.84619140625
23416,4655.71142578125
23417,190098.78125
23420,71795.6484375
23423,737026.8125
23424,1958.62744140625
23428,50088.79296875
23432,39935.51953125
23436,870.322509765625
23437,2677.46899414062
23438,58102.02734375
23440,737026.8125
23443,12836.01953125
23445,291311.875
23446,18092.5390625
23452,2127.79565429688
23454,44121.125
23457,3884.59741210938
23459,404512.96875
23460,1825535.625
23462,17049.19140625
23469,32495.513671875
23472,33057.828125
23475,44782.3125
23476,870.322509765625
23478,393924.65625
23484,11092.3955078125
23486,737026.8125
23487,31947.615234375
23488,31869.845703125
23497,2779.69409179688
23498,14380.4765625
23500,1833292.375
23501,18822.462890625
23502,291228.6875
23506,393924.65625
23507,85.0868453979492
23508,240350.40625
23514,13813.67578125
23516,1527.43737792969
23518,53746.8359375
23523,31019.66796875
23526,3909.71606445312
23527,2099256.75
23530,730057.875
23532,55164.984375
23533,155.498291015625
23536,37437.71875
23538,31869.845703125
23539,35513.29296875
23541,1515622.25
23543,55164.984375
23544,3466.22143554688
23546,291312.0625
23551,34228.08984375
23552,696.478271484375
23556,1533.25720214844
23557,1665.42175292969
23559,18972.3828125
23560,291238.5
23562,455045.875
23564,12540.6015625
23567,1516.23754882812
23569,2922.68481445312
23570,50088.79296875
23573,15406.625
23577,112472.546875
23581,4460.609375
23584,1573.08703613281
23585,50088.79296875
23590,179817.328125
23594,19108.861328125
23602,159335.703125
23606,65073.0703125
23607,10865.6416015625
23610,291312.0625
23613,730057.875
23616,376556.6875
23617,383689.75
23630,29769.40234375
23632,33880.90234375
23633,65073.0703125
23634,11092.3955078125
23635,1019.67706298828
23636,45349.0546875
23638,97425.234375
23650,1607.24377441406
23653,298135.46875
23656,737026.8125
23657,189101.546875
23659,74364.1484375
23660,380648
23662,1422318.875
23668,18683.298828125
23670,515.371276855469
23675,10216.1396484375
23683,509223.03125
23684,1019.67706298828
23685,5767.162109375
23686,737026.8125
23693,59015.90234375
23698,224029.78125
23699,13774.080078125
23700,11949.9423828125
23701,1203.55200195312
23703,71795.6484375
23706,97425.234375
23709,28226.244140625
23711,1671.50891113281
23719,3644933.75
23720,49691.375
23724,3558.58325195312
23725,271398.6875
23729,1081.50842285156
23730,4975.50048828125
23735,42244.55078125
23736,145187.84375
23738,71795.6484375
23740,2733.89501953125
23742,151179.953125
23748,56677.46484375
23752,118621.59375
23760,31880.998046875
23764,11826.7451171875
23768,1127.38500976562
23778,13539.453125
23781,291650.25
23783,10694.9755859375
23787,7703.61865234375
23789,5926.51904296875
23794,20386.875
23797,28659.49609375
23798,4130.02001953125
23800,65073.0703125
23805,2779.69409179688
23807,760552.1875
23825,31869.845703125
23828,30321.9375
23829,65073.0703125
23833,10306734
23834,3186.2412109375
23837,239709.9375
23839,4975.50048828125
23841,398404.59375
23842,407405.4375
23847,194984.421875
23851,54837.29296875
23852,253820.421875
23854,60714.40625
23865,577867.0625
23866,1924.72375488281
23870,31782.705078125
23872,10694.9755859375
23876,60598.078125
23878,119023.0390625
23883,377175.125
23889,22436.041015625
23891,30472.021484375
23895,138899.609375
23902,3186.2412109375
23909,57763.52734375
23912,737026.8125
23913,10694.9755859375
23918,825.926452636719
23922,2354.5498046875
23924,685.402954101562
23926,28608.046875
23928,71795.6484375
23931,11092.3955078125
23944,54822.35546875
23945,44460.05078125
23946,5151.94189453125
23951,98927.921875
23952,737026.8125
23968,30111.25390625
23969,110188.109375
23972,18060.513671875
23975,600242.875
23981,29305.095703125
23982,57822.01953125
23983,1833381.125
23984,118961.8203125
23986,18972.3828125
23993,4962.13037109375
23995,709.030212402344
24001,62904.39453125
24003,393924.65625
24004,63060.59375
24006,30319.572265625
24010,388097.84375
24017,5077.35107421875
24019,182096.734375
24022,16457.779296875
24028,13528.5126953125
24029,239939
24030,3186.2412109375
24031,1058619.5
24034,31869.845703125
24035,61894.6171875
24036,NULL
24041,71795.6484375
24042,737026.8125
24043,1607.24377441406
24046,6397.328125
24051,235356.140625
24052,155.498291015625
24053,10571.7783203125
24054,1564.07421875
24055,679.122619628906
24057,291327.0625
24061,393924.65625
24067,62656.90234375
24068,730057.875
24076,9919.802734375
24083,2922.68481445312
24085,65073.0703125
24086,388097.84375
24089,56677.46484375
24091,30212.900390625
24092,270619.0625
24100,23723.404296875
24102,112938.40625
24108,12815810
24109,213016.859375
24111,145277.046875
24112,4768.294921875
24113,71795.6484375
24115,201664.796875
24123,600281.5625
24125,388097.84375
24129,298135.46875
24132,450664.5625
24134,310.588500976562
24135,291326.9375
24138,3275.51782226562
24141,2231.3525390625
24142,13669.5556640625
24144,123291.921875
24146,61081.71875
24148,71795.6484375
24149,1527.43737792969
24150,142550.59375
24156,393940.375
24161,149675.078125
24164,18257.986328125
24166,112101.9765625
24167,6334.7890625
24172,65073.0703125
24178,65073.0703125
24185,30174.744140625
24186,397.24462890625
24189,298063.5
24193,32990.8984375
24196,388097.84375
24197,291288.125
24203,49691.375
24204,315597.28125
24207,29891.646484375
24210,71795.6484375
24216,29431.841796875
24218,10694.9755859375
24221,143455.203125
24223,388097.84375
24224,65073.0703125
24226,10306734
24230,619922.75
24232,27683.458984375
24235,2718.42993164062
24242,33057.828125
24243,124877.546875
24247,55386.9296875
24250,1323.65246582031
24252,879.626220703125
24253,41525.97265625
24255,11949.9423828125
24257,3275.51782226562
24258,49691.375
24260,737026.8125
24261,71795.6484375
24263,567259.375
24267,730057.875
24272,151164.796875
24274,388097.84375
24278,28659.49609375
24280,65073.0703125
24281,72782.140625
24282,48259.4453125
24285,62090.58203125
24293,7703.61865234375
24296,2677.46899414062
24304,1788.65502929688
24306,4627.2705078125
24307,61446.82421875
24308,50623.734375
24310,4583.806640625
24313,77307.2578125
24319,71795.6484375
24321,1081.50842285156
24322,1958.62744140625
24323,1671.50891113281
24324,482555.3125
24328,29351.3671875
24330,4709.86328125
24334,65073.0703125
24335,13674.609375
24336,114546.796875
24341,118619.0390625
24342,10694.9755859375
24343,385563.78125
24352,54810.24609375
24354,61633.9375
24359,393924.65625
24360,7886.9306640625
24361,737026.8125
24362,723065.1875
24367,393924.65625
24377,291352.4375
24385,15540.265625
24387,723065.1875
24390,3952.2080078125
24392,11949.9423828125
24396,54821.07421875
24397,2231.3525390625
24402,3267.67333984375
24405,65073.0703125
24408,63060.59375
24413,2099256.75
24414,27819.40625
24415,71795.6484375
24417,117754.53125
24428,119023.0390625
24435,4962.13037109375
24445,4861.9248046875
24446,291613.875
24451,7904.75390625
24454,774629.5625
24456,225268.6875
24464,119260.1875
24465,129297.9296875
24466,33034.48046875
24469,46159.4765625
24470,291663.5
24474,13936.873046875
24476,291613.84375
24477,1527.43737792969
24479,393924.65625
24481,62647.91015625
24482,17101.23828125
24485,1.35312504493106
24486,2354.5498046875
24490,737026.8125
24491,30319.572265625
24493,30359.1484375
24495,413
24505,8439.2353515625
24511,15431.6298828125
24518,53040.7890625
24521,30647.880859375
24525,31869.845703125
24527,879.626220703125
24533,291311.875
24539,54823.47265625
24540,183849.96875
24545,393924.65625
24551,737026.8125
24559,178694.96875
24562,22436.041015625
24563,120997.796875
24564,71795.6484375
24570,65073.0703125
24574,11092.3955078125
24575,245108.796875
24578,265635.65625
24581,31869.845703125
24583,50623.734375
24585,397825.375
24595,216017.40625
24598,13539.453125
24599,10694.9755859375
24600,124361.7109375
24607,11480.25390625
24608,61163.3515625
24609,393924.65625
24612,777145.6875
24613,12970.2490234375
24620,180795
24626,1958.62744140625
24629,291663.40625
24630,1671.50891113281
24633,29485.36328125
24634,9770.9697265625
24635,20991.173828125
24642,17022.853515625
24643,145579.484375
24652,1183.38647460938
24654,34114.17578125
24657,6849
24663,624.846374511719
24666,201324.3125
24667,6550.47216796875
24668,31869.845703125
24669,59619.15625
24670,35627.6015625
24674,152656.46875
24675,31869.845703125
24676,1958.62744140625
24680,7886.9306640625
24684,5151.94189453125
24688,737026.8125
24691,31869.845703125
24693,26974.404296875
24694,60243.73046875
24695,12815810
24696,71795.6484375
24698,388097.84375
24701,65073.0703125
24702,393924.65625
24708,NULL
24709,4365.52392578125
24710,35623.171875
24712,588942.5625
24719,371733.46875
24720,63186.9375
24723,723856.8125
24728,10694.9755859375
24730,36536.390625
24736,122763.3828125
24739,10723.703125
24743,41338.890625
24750,3810.40356445312
24755,3295.48315429688
24762,48259.4453125
24764,730057.875
24765,16201.9658203125
24769,13353.2255859375
24770,106985.3203125
24773,4709.86328125
24775,65073.0703125
24784,393924.65625
24786,393924.65625
24789,93680.109375
24790,54387.66015625
24803,737026.8125
24807,32750.6484375
24808,696.478271484375
24809,11744.486328125
24812,10694.9755859375
24814,41338.890625
24816,730057.875
24821,121068.609375
24826,29431.841796875
24827,28804
24828,4530.47900390625
24832,60110.76953125
24833,24776.669921875
24834,27129.837890625
24845,3474.06225585938
24846,375877.09375
24849,547807.6875
24852,25753.79296875
24853,33846.46875
24858,97425.234375
24859,380876.46875
24860,1607.24377441406
24861,1019.67706298828
24874,29305.095703125
24875,4734.14990234375
24882,3186.2412109375
24885,396829.9375
24887,1069082.875
24889,31869.845703125
24890,870.322509765625
24894,71795.6484375
24895,58049
24898,29431.841796875
24899,62253.59375
24904,335483
24905,93680.109375
24906,730057.875
24913,18632.90625
