"assetid","estimated_scope_3_emissions"
1720,1066967
1721,182075.8125
1725,NULL
1726,7196773.5
1735,5486397
1739,5526710
1740,6765151
1741,8513764
1742,235473.421875
1743,533924.9375
1744,23079242
1745,1053896.125
1746,9646728
1748,2694204.25
1749,NULL
1750,649683.9375
1752,1729312.125
1757,16301584.7629476
1759,3661617.5
1760,4450430
1762,8644371.09757194
1763,471580
1765,2976194.19642857
1770,38837.18359375
1772,5048000
1778,12524
1782,7939830
1783,29650007.6029098
1790,89922.6431318304
1794,1069379.25
1796,290731.71875
1798,37902248
1799,160835798.356218
1806,1055390.625
1807,1647946.125
1813,21373664.5607741
1815,585443
1817,23407856.017945
1818,8431076
1819,4751876
1826,2706.47392068195
1828,7437488
1831,115257256
1832,2320.54100942388
1834,40912.56640625
1839,11600000
1843,11166510.9581477
1844,416942
1857,329480
1859,486832.125
1861,6234714.5
1866,55427.0441034098
1870,13610000
1872,106827582.254574
1875,112501.8359375
1877,9229028
1878,2131405.5
1882,463429.53
1883,3901328.75
1886,193449.86180694
1887,173636.620640087
1891,12890
1893,776.231547705696
1901,4447335
1902,385272.03125
1903,41999.00390625
1905,8008287.5
1907,20.9565446882024
1910,9.18610813428521
1911,175613412.096463
1912,11353.0014325327
1913,8194000
1914,110353.607277401
1915,1352263
1917,205043.203122769
1922,22241999.1667149
1923,199032.0625
1924,44490175.2767528
1927,769449.4375
1931,379303008
1932,9.99980090475873
1939,196208397.231352
1941,1567008.98
1944,87168976
1945,2313623.5
1949,1558082.5
1950,135561.09375
1951,1608285.75
1953,3979721.71480051
1960,75487.4375
1962,99676544
1964,166662.171875
1969,86995254.6046891
1972,1490
1974,395538.21875
1975,10511834.3195266
1976,524078.8125
1979,88.394
1981,293958
1982,1876367
1983,177740.96875
1987,89467.3984375
1988,48152.16796875
1992,102149.3515625
1996,14050.513671875
1997,2089990.25
1999,12092.25
2000,NULL
2010,162146.734375
2012,48132.578125
2013,184961569.479939
2016,319.16
2018,105115.6484375
2019,1046014
2020,4547
2022,73522370.3646117
2023,1631443172.40109
2028,1090792.125
2029,298288.5
2030,5651000
2031,44697.49609375
2032,31092.33984375
2033,8488.119140625
2037,108327.2578125
2042,1527324.5
2044,18134471.65
2045,3198.9634
2046,4996303.5
2047,122756.913008916
2049,6284.80029296875
2050,3883960
2051,8919236
2054,19285192
2057,9631814
2059,1012390.4375
2061,3852752
2061,13337024
2065,12
2067,14338394
2069,2849892
2071,1280415.08702739
2072,705626
2076,94996.984375
2078,303666.65625
2080,1928.23303222656
2086,2134711
2093,1365583.125
2095,1985479
2096,28165335.5767425
2097,16905
2098,NULL
2099,718991.04
2101,129134.4296875
2103,76617.03125
2108,813725
2110,1109.8
2111,34770060.3165155
2116,365932.40625
2117,30966
2118,10192.6769627476
2119,60685.9283495274
2120,9330
2122,2561885
2126,11992244
2128,2486
2131,299853676
2132,76923519.85
2135,299710.96875
2136,14481668
2137,18835430
2138,18838756
2139,1018576.0625
2140,264725.6875
2141,4235.59326171875
2145,252170000
2146,NULL
2147,266448377.004302
2148,15022518
2149,339575.53125
2150,2322665
2153,1145.98635864584
2161,33.4
2162,4995.23291015625
2163,87092560
2164,77807.4140625
2165,516185.25
2171,1960.86809383294
2172,1790947.96208201
2175,3402878.75
2176,1334348.0602709
2177,629627.044587602
2184,104773.6171875
2185,10471
2188,2625665
2190,1272588.625
2193,5604750
2194,28026000
2195,3095696
2196,2760280
2197,148315.453125
2199,3637609
2200,120837.4140625
2203,2408320
2204,4472398.5
2208,4581000
2211,132571.0625
2214,2619782.25
2215,3411000
2217,2477610.75
2218,99656.859375
2223,64801396
2226,8938.767578125
2227,1479
2228,6347.54197741317
2230,947032.75
2233,856082
2234,11207916
2235,523457.6875
2237,3862.18237304688
2238,160286.171875
2239,453493.71875
2240,386907392
2245,9170
2246,136450026
2249,243878864
2252,137044219.452828
2253,3546.2061975132
2255,775305.240995998
2257,9247536
2265,415701.65625
2267,18386.9723487445
2274,17277400
2277,72839.671875
2283,52039.77
2287,10929762
2288,10408422
2292,2000
2297,201
2301,75597.0859375
2303,3169.6526758401
2308,1060002.5
2311,347351.25
2312,7598318
2313,1560723.43877736
2313,716979.75
2315,50828.28515625
2316,1913356.40851201
2320,4870065
2321,164376.25
2322,5315000
2326,907919.5625
2327,87111408
2334,16027574
2336,8091.12451171875
2337,48732.703125
2338,341490
2339,58235.06640625
2341,209548.3125
2344,277095.875
2345,20793.044921875
2346,31755.2902248933
2347,2322665
2348,642555.885868056
2350,38443708
2351,850646.625
2357,12141942
2361,9503000
2363,132563.34375
2365,103052168
2367,1133532.5
2368,954346.8125
2369,11538.6796875
2371,838570.625
2374,7909
2377,2441713.81469457
2383,19503
2384,4555718
2385,6840894
2386,19707514
2387,485.2216796875
2388,93547.1171875
2389,158201.4375
2394,337057.53125
2395,6421874.5
2396,1033861
2397,28077.2045236579
2398,292914.03125
2399,804816.25
2400,592278
2402,2322665
2403,280077.998777455
2404,735530.5625
2407,207182
2409,79582.8056629414
2410,13364798
2412,13948552
2415,36930.85546875
2418,280870.5625
2419,NULL
2420,433686.3125
2422,925507.6875
2423,22759900
2424,19267138
2425,4881383.5
2430,419604.53125
2431,832812.1875
2433,141411.65625
2434,160535.484375
2435,10261364
2438,57296544
2443,138111.1875
2444,4881383.5
2445,487950.03125
2446,20874950
2447,294471.96875
2448,149187.15625
2449,NULL
2454,394061.5625
2456,366442.84375
2458,85990
2461,17405008
2464,4465.80712890625
2467,348952.09375
2468,163595.578125
2470,36063.96484375
2471,1919000
2472,84.7463259954875
2473,6589
2476,542845
2478,2645
2485,978884.0625
2486,5629292
2487,228741.25
2490,133431.109375
2492,353854.9375
2495,16657
2497,187476.34375
2498,180298.703125
2500,41344.125
2504,NULL
2506,251354.234375
2507,748016
2509,6629060.5
2510,32301.0359396173
2511,8336.5537109375
2513,2604162
2514,207634.012660823
2518,719
2523,10254
2528,3797.25463867188
2530,354491.4375
2532,2322665
2539,19995415
2540,229526.4375
2543,1081739.25
2544,349037
2545,1936.87443159454
2547,40659852
2548,648195.301893076
2549,462759.96875
2552,17777132
2553,9265326
2554,1068568.5
2555,13472178
2556,418392.3125
2557,70470.1484375
2558,6218944.5
2559,288554.9375
2560,52521.05859375
2561,270814.03125
2562,43578000
2563,7742000
2564,81397
2564,1517215.125
2571,19518590
2572,498473.702194769
2573,8684320
2574,43395391
2577,17468
2580,251657.21875
2584,379474.28125
2585,105672.9296875
2585,829621
2586,344856.28125
2591,140597.203125
2593,6625734
2594,1360000
2596,4285442.34
2597,75824
2598,139476.875
2599,12428160
2602,17530000
2607,7478679
2610,830886.8125
2612,69050000
2614,89714.2808542354
2622,588502.7486132
2623,199590.34375
2627,213005.453125
2628,652239.4375
2630,669135.375
2632,30000000
2635,25665642
2637,299007.189823634
2638,670780.9375
2639,26400
2643,17722.01953125
2645,107519.558730797
2646,249980000
2647,15989116.2206174
2648,14939000
2650,449867.625
2653,611510.125
2654,2477213.75
2657,311554.71875
2658,38339.1224413844
2660,3739815.75
2663,1164743
2668,2477213.75
2670,523557.71875
2671,881777.1875
2673,337.432682227086
2674,4884101
2676,451383.5
2677,269954.34375
2678,132258.625
2679,8683964
2680,1221319.375
2681,8352.6474609375
2682,670.873229980469
2683,2322665
2684,5005039.5
2688,454084.15625
2689,7159390.5
2692,477148.86698309
2693,69356.1796875
2695,180710.995736487
2696,349277.9375
2697,370793.125
2699,480313.65625
2700,141992.25
2702,2470537.25
2703,52824.68359375
2705,2418707.75
2706,186838784
2707,26921606
2708,52410668
2709,8562.228515625
2711,4696313.13272633
2714,1574.39562988281
2720,21375.1063006105
2723,581.657287597656
2724,434256.111663606
2725,5224337
2726,430517.53125
2727,103713.90625
2729,12251.050687397
2730,94813965.1329818
2731,531540.375
2734,383798688
2737,50585239
2738,817360
2743,108916.7734375
2746,193364.84375
2748,142414.421875
2751,107640264
2752,127358.3984375
2758,362747.9375
2759,5084128.5
2761,575814.125
2766,379933.669080204
2768,644314.25
2770,6722562
2773,NULL
2776,13182780
2777,120542.8125
2780,27621.30078125
2782,82000
2784,37648.78515625
2786,89687672
2790,220515.46875
2791,47117404
2794,2834838
2795,6278000
2797,94034.5859375
2801,19932676
2801,27092205
2802,372212.703225659
2803,13341462
2804,2942525.75
2805,1009287.5
2807,99946.75
2809,1190267
2810,24912.5786898561
2814,154179.34375
2817,162000.421875
2819,213514
2821,62832264
2823,9823100
2823,5697369
2827,1963978.75
2828,303347.71875
2830,395218.03125
2831,9839580
2832,25164236
2833,49143388
2836,31172.8596038026
2846,16371.0205078125
2847,12024.2109375
2850,4158945.5
2854,67382.265625
2860,31038395.6089766
2862,13271038
2866,246539.1875
2874,693112.411230025
2876,2034025.23624526
2877,2452372.35857423
2878,721476.25
2891,74633.504173913
2902,348952.09375
2905,9251938
2906,132839.015625
2908,515218.28125
2909,NULL
2914,583365
2920,31880120
2926,1195442.875
2928,31367
2929,3830126
2930,299618.3125
2932,17772.408203125
2933,15170406
2935,474413.5625
2941,27483690
2943,1068965
2944,14283.38671875
2945,725000
2946,23917244
2947,819290
2948,475778.03125
2951,2167.5
2957,945973.25
2961,33494275.98
2964,1617789.10931166
2966,28716.611328125
2968,5302297.5
2968,98131.4696607632
2970,88243
2972,296607.9375
2973,354957.125
2974,406456
2981,16511000
2983,50774.94921875
2986,1498081.5
2991,50523240
2992,15273.921875
2993,122125.65625
2995,231794.71875
2997,NULL
3000,169281.640625
3001,27511251
3003,615002.69047619
3004,14400000
3005,4949374
3006,339719.4375
3007,293158.15625
3008,233689.203125
3009,834519.25
3010,131934.890625
3011,3475.623046875
3012,182097.09375
3013,10221620
3014,1063742.25
3015,171433.859375
3017,17504328
3018,133026.5
3019,138543.609375
3021,144263.40625
3024,1075060.875
3025,12582042
3026,142329.296875
3029,67334312
3033,139474.671875
3038,1749383.21026062
3039,8971046
3041,696091.125
3042,4578946
3044,1786710
3045,360680.125
3050,10719640
3054,251746.375
3056,461577
3059,415701.65625
3061,1165100
3067,1631199
3068,310315.40625
3070,461192.875
3071,1331173.31306401
3072,55815608
3074,2300701
3075,247837.546875
3076,167709.40625
3077,157986.640625
3078,4744187
3079,2905000
3079,3865315.75
3080,456596.875
3081,192665.453125
3082,131994.296875
3087,11184000
3089,112536.2890625
3092,123620000
3094,956595.125
3098,7948480
3103,5390054
3105,3070683.75
3108,440698.1875
3109,183171.765625
3110,6824000
3112,659.584077703582
3114,6357870.5
3115,7025412.5
3116,41784.71484375
3120,350860.84375
3121,977326.375
3122,1797439.86947534
3124,133976.971974691
3126,9707094
3127,34541.87890625
3128,7725300
3130,1840170.375
3132,2605840.5
3136,1099812.84655754
3137,13034212
3140,1323172.25
3141,13151399.6747967
3142,2965399.25
3143,4950933
3149,NULL
3150,8052821
3152,5221219.5
3153,6249733
3154,112750.109375
3155,6522784
3156,542857.3125
3157,129187.104475767
3159,393149.28125
3160,2537379
3160,104927
3161,2252941.25
3162,137866.71875
3164,2477213.75
3165,2607432.25
3166,2703433.25
3167,NULL
3170,2250520.5
3174,195976.875
3175,45208000
3178,192665.453125
3180,5002085.5
3181,493722
3183,21729000
3184,373282.71875
3185,567502
3186,313347.6875
3187,14081454.766059
3188,5158600
3188,NULL
3189,824457
3194,142414.421875
3195,227582429.607865
3196,671874.75
3197,NULL
3199,668951
3200,177.931812493514
3203,25631227.779377
3205,5097.43960632999
3207,5558544
3208,56209.8203125
3210,464606.66417984
3212,42520896
3213,23987851.7316911
3214,371551.71875
3215,13294262.2542921
3216,40532.7265625
3217,31744298
3218,2750917.75
3219,1279737.875
3220,43849644
3221,264725.6875
3222,619415.875
3223,595619.572716125
3224,2204000
3229,4451465
3230,272914.65625
3231,550218.5625
3232,175306.671875
3234,369766.34375
3235,5180626
3236,117488.918906546
3238,2694751.25
3239,20320000
3241,NULL
3241,469123
3243,25090226
3247,7519605.5
3250,3098253.25
3250,6685680
3251,325180.46875
3253,3971.48146374685
3254,102998.390625
3256,474.089965820312
3257,205235
3259,2287551.5
3261,12110609.578963
3262,315840.25
3263,563093.0625
3269,3772860.5
3271,4316900
3284,94722.4819576591
3285,16867.458984375
3289,1580925.125
3290,3262639.42639667
3293,1071085.5
3294,80904660.9165504
3295,19976020
3297,279084.625
3301,65497.69140625
3303,1308058.19284611
3304,2459436
3306,253375.523586233
3307,63170435
3308,222774.421875
3309,254265.03125
3310,6875917
3312,199
3318,997898.4375
3319,2490805.75
3321,361427.625
3322,16175178
3324,3260177.5
3327,40373.84375
3331,444478.21875
3332,29728.353515625
3333,15573
3336,3036718.75
3338,102614848
3340,573715.5
3343,36078
3346,964355.875
3349,315873.6875
3350,NULL
3353,13332352.93
3354,7583324.5
3357,27620.931640625
3358,107017
3359,10290884
3361,36875833.2027674
3361,15906698
3362,1590392.625
3363,158032.484375
3366,1526704
3370,19889.16
3379,221797.28125
3381,2207601.5
3383,11139925.0193684
3384,22086392
3385,10484402
3387,3272967.25
3389,577001.125
3392,13904614
3393,5267339.5
3400,2880255
3403,277845216
3404,164340.796875
3407,39496.991200803
3408,23667319.0681434
3410,264086.0625
3412,638109.875
3413,5706670
3415,6125320.5
3417,93732574
3425,431895.21875
3426,89939.96875
3427,3834535
3428,2127592.25
3433,3118.0361328125
3435,202890.837138587
3436,15106.2446526788
3440,1272450
3443,14378943.8907181
3445,153039
3446,NULL
3447,351226.78125
3448,3006721.25
3449,6145393
3450,2259.57495117188
3452,264403.3125
3455,14873.1923828125
3458,444266.34375
3459,27348226
3461,32415991.79
3463,36514.5651970214
3468,19728956
3469,417000000
3473,1825745
3477,32000
3481,85646.96875
3484,320933.1875
3485,2796138.5
3486,25000000
3488,256682
3489,743058
3490,215033.796875
3491,8537178
3494,11223820.42
3495,6530252
3496,263.692016601562
3498,828850.1875
3499,4571874.5
3503,1885600
3505,1110194.125
3509,8039716.5
3510,652180.8125
3513,2709343.75
3517,348396.59375
3524,138215.71875
3526,31602400
3530,2354356
3533,215641
3537,114419394
3539,3555882
3551,19037004
3559,52439.8046875
3561,238686
3562,414503.375
3563,7314136
3565,246635.03125
3568,91454.71875
3570,20929576
3570,78835
3573,806441.072710417
3576,6958900
3577,321176.572560674
3580,1394
3580,3982435.5
3583,46442.984375
3586,180999.15625
3591,2779124.25
3592,47695.65625
3594,6110835
3597,1540281.375
3598,9659738
3599,318210.65625
3602,1162100
3603,1211748.75
3609,3380.79998876661
3610,82439000
3611,31
3611,NULL
3615,1498674.375
3616,72817.765625
3621,242652.9375
3626,8328142
3628,141050.15625
3632,14284501
3633,6373022.5
3634,NULL
3642,9567159
3644,84582.609375
3645,236.703139500385
3647,14262.7822265625
3652,2579000
3654,757961.6875
3657,515495
3659,438560
3660,191605.421875
3663,10369
3665,1308481
3668,6338.45
3671,6906279
3672,44735000
3673,9533000
3674,9340000
3675,2609707
3676,358721.09375
3677,10934000
3678,20286000
3680,706827.1875
3685,407636.84375
3687,35023000
3688,291656.125
3689,255617.40625
3690,19703
3691,2388000
3692,255971.625
3695,310198.84375
3696,105763736
3699,3055706.75
3700,433509952
3703,42830.0943879768
3704,76690.8203125
3705,368194.03125
3706,4839.4423828125
3707,129500.5546875
3708,20261.76171875
3710,19912158
3711,15761374
3711,56641308
3714,1003942.125
3719,1000036.5625
3720,24012755
3721,12059.7236328125
3722,9026108
3723,17378310
3725,3650745.25
3726,239728.453125
3727,127794.0234375
3729,3134296
3733,107719.8359375
3733,121280
3734,471360.09375
3735,1334891
3736,8912.689453125
3737,455613
3738,2319000
3739,1692.385072095
3740,26124.455078125
3744,5242638.5
3745,142414.421875
3749,30907012
3750,1884872.04043629
3755,4821569.5
3757,295715.90625
3758,14311.0869140625
3761,207588.21875
3762,36791.2098542813
3764,108380.25
3765,996515.80843457
3766,3137
3766,2045272.125
3768,265572.9375
3771,3801000
3772,55497600
3773,45400
3776,408786.6875
3778,2747442.75
3782,23607.359375
3783,3077.55117338978
3787,2492488.5
3788,821461.633812639
3789,173268.890625
3790,309021.46875
3791,8444276
3792,215048.9375
3794,377668.03125
3795,221129.734375
3796,1285625.25
3797,12051748
3798,410252.03125
3799,7232895
3800,6247482
3801,972973
3802,8605730
3804,187921.375
3805,355826.75
3808,7712.62517408045
3810,17106954
3811,299984.5625
3812,28948000
3813,2272396
3814,20215
3815,536.018310546875
3816,4311306.5
3822,23839770
3823,9486820
3824,62458.71484375
3827,1154279.875
3828,91847.4609375
3830,2322665
3838,32971.57421875
3841,NULL
3844,6158000
3850,18610.853515625
3855,79019
3859,35000000
3860,113720000
3861,112465.7578125
3863,407675.40625
3864,59270
3870,18727
3876,12217.2314453125
3889,2134.28173828125
3896,1190741.875
3901,1136000
3902,34102932
3906,5835738.51351451
3909,339575.53125
3914,295358
3918,3200000
3921,50019200
3922,1573600.75
3924,893000
3925,700200
3926,1695385.375
3928,479380.40625
3931,2287000
3935,889031.5
3937,206808.078125
3939,1022548
3940,354447.21875
3944,16557601
3946,2770475.5
3948,703873
3950,21070006
3952,264043.21875
3953,648124.75
3954,935530.25
3955,8602290
3956,790363.1875
3958,9871096
3959,11819660
3961,644662.0625
3963,205708.015625
3964,358231.71875
3965,1485203.25
3966,434773.78125
3970,2633395.75
3971,441247.1875
3973,785439.0625
3976,899255.375
3977,2649269.25
3980,1078940.92389972
3982,2649269.25
3983,431322.53125
3984,2385023.5
3985,3637000
3986,18078000
3987,4884478
3988,189269.71875
3989,2477213.75
3991,1623678.31
3992,2632754.25
3993,50038471.2893239
3994,762047
3996,135068055
3997,678478.8125
3999,287874.125
4000,944620.3125
4001,159361000
4003,1565469.44576735
4005,1714070
4006,3553290.25
4009,2280010
4012,736102
4013,33831.34765625
4018,268547000
4019,35328943.4825008
4020,6692286.5
4020,6696950
4021,133000
4022,773928.8125
